title,type,question,A,B,C,D,answer,image
F4 Chp 10,radio,Melaka_Q15,A,B,C,D,B,Melaka 2024/Picture15.png
F4 Chp 10,radio,Pahang_Q15,A,B,C,D,A,Pahang 2024/Picture15.png
F4 Chp 10,radio,Pahang_Q16,A,B,C,D,D,Pahang 2024/Picture16.png
F4 Chp 10,radio,Kedah_Q17,A,B,C,D,A,Kedah 2024/Picture17.png
F4 Chp 10,radio,PenangSet_Q17,A,B,C,D,D,Penang Set 1 2024/Picture17.png
F4 Chp 10,radio,PenangSet_Q17,A,B,C,D,C,Penang Set 2 2024/Picture17.png
F4 Chp 10,radio,SelangorSet_Q17,A,B,C,D,C,Selangor Set 1 2024/Picture17.png
F4 Chp 10,radio,SelangorSet_Q17,A,B,C,D,A,Selangor Set 2 2024/Picture17.png
F4 Chp 10,radio,Kedah_Q18,A,B,C,D,B,Kedah 2024/Picture18.png
F4 Chp 10,radio,NegeriSembilan_Q18,A,B,C,D,C,Negeri Sembilan 2024/Picture18.png
F4 Chp 10,radio,PenangSet_Q18,A,B,C,D,C,Penang Set 1 2024/Picture18.png
F4 Chp 10,radio,PenangSet_Q18,A,B,C,D,C,Penang Set 2 2024/Picture18.png
F4 Chp 10,radio,SelangorSet_Q18,A,B,C,D,C,Selangor Set 1 2024/Picture18.png
F4 Chp 10,radio,SelangorSet_Q18,A,B,C,D,D,Selangor Set 2 2024/Picture18.png
F4 Chp 10,radio,Kedah_Q19,A,B,C,D,D,Kedah 2024/Picture19.png
F4 Chp 10,radio,Kelantan_Q19,A,B,C,D,A,Kelantan 2024/Picture19.png
F4 Chp 10,radio,KelantanYik_Q19,A,B,C,D,A,Kelantan YIK 2024/Picture19.png
F4 Chp 10,radio,Perak_Q19,A,B,C,D,D,Perak 2024/Picture19.png
F4 Chp 10,radio,KelantanYik_Q20,A,B,C,D,B,Kelantan YIK 2024/Picture20.png
F4 Chp 10,radio,Smka_Q20,A,B,C,D,B,SMKA 2024/Picture20.png
F4 Chp 10,radio,Smka_Q21,A,B,C,D,C,SMKA 2024/Picture21.png
